lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity,rating
"43.6521,-79.4486",5ce9d459f2554e002cbd3941,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kibo Sushi House,"1415 Bloor St W (Symington), Toronto ON M6P 3L4",Toronto,CA,0.9620184381309935,
"43.6521,-79.4486",5723e997498e113c968a7411,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Bandit Brewery,"2125 Dundas St W (Howard Park Ave), Toronto ON M6R 1X1",Toronto,CA,0.9589186585734839,8.5
"43.6521,-79.4486",4e20e9d9e4cdf685918068b5,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Mugshot Tavern,"1729 Bloor St W (at Parkside Dr.), Toronto ON M6P 1B2",Toronto,CA,0.9537441261647329,8.5
"43.6521,-79.4486",4c99374b292a6dcb5f72c476,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Osaka Sushi Japanese Restaurant,"1620 Bloor St W (Btwn Dorval & Indian Rd.), Toronto ON M6P 1A7",Toronto,CA,0.9494834729880763,7.7
"43.6521,-79.4486",5322638c11d2cdab1b231a7a,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",Whelan's Gate Irish Pub,"1663 Bloor St W, Toronto ON M6P 1A6",Toronto,CA,0.9467541850111456,8.3
"43.6521,-79.4486",63817b5b34ea5d0bbc1b49f0,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",The Golden Peacock,"2102 Dundas St W, Toronto ON M6R 1W9",Toronto,CA,0.9465318900627984,
"43.6521,-79.4486",4c12a36677cea593d36bcd60,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",Lithuanian Hall,"1535 Bloor St W, Toronto ON",Toronto,CA,0.940820144862208,7.4
"43.6521,-79.4486",5685fddb498e0dc62766e113,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Round the Horn,"331 Roncesvalles Ave, Toronto ON M6R 2M8",Toronto,CA,0.9401285605784608,6.3
"43.6521,-79.4486",539771b8498e68d4d88d1eb5,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Penny's,"1306 Bloor St W, Toronto ON M6H 1N9",Toronto,CA,0.9359543554372727,
"43.6521,-79.4486",4b19d264f964a520d4e423e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Loons Pub,"416 Roncesvalles Ave (Howard Park Ave), Toronto ON M6R 2N2",Toronto,CA,0.9335708596022155,7.1
"43.669969,-79.386532",4ad887d2f964a520111221e3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13058, 'name': 'Hot Dog Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/hotdog_', 'suffix': '.png'}}]",Hair of the Dog,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",Toronto,CA,0.988804979406843,8.3
"43.669969,-79.386532",4ada0042f964a520111d21e3,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Jack Astor’s,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",Toronto,CA,0.9879837230698932,7.1
"43.669969,-79.386532",4ad4c05df964a52054f620e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hemingway's Restaurant,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",Toronto,CA,0.9828215403804949,7.6
"43.669969,-79.386532",4bb942a7cf2fc9b6596ca002,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",The Keg Steakhouse & Bar,"515 Jarvis St (Wellesley), Toronto ON M4Y 2H7",Toronto,CA,0.981821213112932,8.9
"43.669969,-79.386532",4ad88725f964a5200d1221e3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Woody's,"467 Church St, Toronto ON M4Y 2C5",Toronto,CA,0.9756278288575893,8.0
"43.669969,-79.386532",5dcda90cdac7db000833c20d,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Birroteca,"55 Bloor St W, Toronto ON M4W 1A6",Toronto,CA,0.9743805072029739,
"43.669969,-79.386532",4b654efaf964a520aeec2ae3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Black Eagle,"457 Church St (Alexander), Toronto ON M4Y 2C5",Toronto,CA,0.9689281061087887,8.3
"43.669969,-79.386532",4ad7b28ef964a520c60d21e3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Fox and Fiddle,"27 Wellesley St E (at Yonge St.), Toronto ON M4Y 1G7",Toronto,CA,0.9681068497718389,6.1
"43.669969,-79.386532",5bd2379cbcbf7a0039a2d7b9,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13354, 'name': 'Theme Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Storm Crow Manor,"580 Church St, Toronto ON M4Y 2E5",Toronto,CA,0.9680080520170179,9.1
"43.669969,-79.386532",5aa9ee190881584b4aa226f4,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Firkin on Bay Street,"1075 Bay St, Toronto ON M5S 2B1",Toronto,CA,0.9669583258720446,
"43.633473,-79.425679",55549f8c498e2fc8733c6d14,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Craft Brasserie & Grille,"107 Atlantic Ave (@ Snooker), Toronto ON M6K 1Y2",Toronto,CA,0.95962876743626,7.4
"43.633473,-79.425679",4ad7cfdaf964a520fb0e21e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",Toronto,CA,0.9591039043637734,6.4
"43.633473,-79.425679",4ad7998df964a5209e0c21e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Rhino Bar & Grill Inc,"1249 Queen St W (btwn Elm Grove & Gwynne Ave), Toronto ON M6K 1L5",Toronto,CA,0.9542628143775432,6.3
"43.633473,-79.425679",583c921702b60e012fae6e7b,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Liberty Commons at Big Rock Brewery,"42 Liberty St (at Atlantic), Toronto ON M6K 0C4",Toronto,CA,0.9515582258393178,7.6
"43.633473,-79.425679",5da8b9e2ec616900088411c3,13035,Coffee Shop,"[{'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",Happy Coffee & Wine,"1304 King St W (Spencer Ave), Toronto ON M6K 1G8",Toronto,CA,0.935762934787307,
"43.633473,-79.425679",5dd5a43adf4aaf0008933a23,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Corks Beer & Wine Bar,"1100 King St W, Toronto ON M6K 0C6",Toronto,CA,0.9237281332781713,
"43.633473,-79.425679",4bbfe03bb492d13ab987a360,10037,Concert Hall,"[{'id': 10037, 'name': 'Concert Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Motel,"1235 Queen St W (at Gwynne), Toronto ON M6K 1L5",Toronto,CA,0.919473654961191,7.0
"43.633473,-79.425679",5d0d4159733dc40023c175de,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Skyline Lounge,"Budweiser Stage (909 Lakeshore Blvd), Toronto ON M6K 3L3",Toronto,CA,0.9136322377073981,
"43.633473,-79.425679",521fa96d11d272b880a9f45c,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Wine Garden,"Heritage Court Direct Energy Ctr, Toronto ON",Toronto,CA,0.9116748071900066,
"43.633473,-79.425679",592c69be9deb7d7d29d7adfc,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kibo Sushi House,"171 E Liberty St, Toronto ON M6K 3P6",Toronto,CA,0.9082107109115946,
"43.630254,-79.420317",4ad7cfdaf964a520fb0e21e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",Toronto,CA,0.9591039043637734,6.4
"43.630254,-79.420317",583c921702b60e012fae6e7b,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Liberty Commons at Big Rock Brewery,"42 Liberty St (at Atlantic), Toronto ON M6K 0C4",Toronto,CA,0.9515582258393178,7.6
"43.630254,-79.420317",4b8c4174f964a520d8c632e3,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",LG Fashion Week Beauty by l'Oréal Paris,"105 Princes' Blvd (btw Strachan Ave & Ontario Pl Blvd), Toronto ON M6K 3C3",Toronto,CA,0.9137557349009243,
"43.630254,-79.420317",5d0d4159733dc40023c175de,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Skyline Lounge,"Budweiser Stage (909 Lakeshore Blvd), Toronto ON M6K 3L3",Toronto,CA,0.9136322377073981,
"43.630254,-79.420317",521fa96d11d272b880a9f45c,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Wine Garden,"Heritage Court Direct Energy Ctr, Toronto ON",Toronto,CA,0.9116748071900066,
"43.630254,-79.420317",592c69be9deb7d7d29d7adfc,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kibo Sushi House,"171 E Liberty St, Toronto ON M6K 3P6",Toronto,CA,0.9082107109115946,
"43.630254,-79.420317",4c4a2ea1712ac928b9d2116b,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",American Express Lounge,"909 Lake Shore Blvd W (at Ontario Place), Toronto ON M6K 3L3",Toronto,CA,0.8855983747769332,7.6
"43.630254,-79.420317",4afd9d27f964a520152922e3,13027,Bistro,"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",Merci Mon Ami,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",Toronto,CA,0.861571995776396,7.5
"43.630254,-79.420317",4ed904bee300851bf7cb0de4,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Maritz Holiday Party - Winter Wonderland: a Frosted Affair,"25 British Columbia Rd, Toronto ON M6K 3C3",Toronto,CA,0.7395567685724342,
"43.630254,-79.420317",6028019eecbc9f5f71f093e7,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Black Sheep Irish Cocktail Bar,"165 E Liberty St, Toronto ON M6K 3K4",Toronto,CA,0.669867302265556,
"43.662403,-79.423098",54713d37498ec7371141032e,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",Civil Liberties,"878 Bloor St W (at Ossington Ave), Toronto ON M6G 1M5",Toronto,CA,0.9696690892699463,8.8
"43.662403,-79.423098",5b3d62c9270ee7002c7de12e,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Paradise Grapevine,"841 Bloor St W (Shaw), Toronto ON M6G 1M3",Toronto,CA,0.9602400785442151,8.8
"43.662403,-79.423098",4c50ee5ad2a7c9b6c4025710,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pour Boy Pub,"666 Manning Ave (North of Bloor St. W), Toronto ON M6G 2W4",Toronto,CA,0.9499033634460657,6.3
"43.662403,-79.423098",5836855a8f0be46bcac36f19,10039,Music Venue,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",Another Bar Toronto,"926 Bloor St W (Bloor at Ossington), Toronto ON M6H 1L4",Toronto,CA,0.945778557182288,
"43.662403,-79.423098",4ae503e0f964a52004a021e3,10010,Comedy Club,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Comedy Bar,"945B Bloor St W (at Delaware Ave.), Toronto ON M6H 1L5",Toronto,CA,0.9450128745824251,8.1
"43.662403,-79.423098",514a4961e4b004a36b8d9ea0,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Bar Isabel,"797 College St, Toronto ON M6G 1C7",Toronto,CA,0.9437470283487808,9.1
"43.662403,-79.423098",4ad929ebf964a520bb1821e3,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Revival Restaurant Bar,"783 College St (at Shaw St.), Toronto ON M6G 1C5",Toronto,CA,0.9399865388059057,6.5
"43.662403,-79.423098",4c9fb4d154c8a1cd0482994b,13024,Whisky Bar,"[{'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",The Caledonian,"856 College St (btwn Ossington Ave and Concord Ave), Toronto ON M6H 1A2",Toronto,CA,0.9380167585691616,8.4
"43.662403,-79.423098",5c325c703ba767002c77762f,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Come See Me,"656 College St, Toronto ON M6G 1B8",Toronto,CA,0.9371337536354486,
"43.662403,-79.423098",4ad4c05df964a52084f620e3,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",El Convento Rico,"750 College St W, Toronto ON M6G 1C4",Toronto,CA,0.9369855570032171,7.7
"43.656945,-79.424911",54713d37498ec7371141032e,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",Civil Liberties,"878 Bloor St W (at Ossington Ave), Toronto ON M6G 1M5",Toronto,CA,0.9696690892699463,8.8
"43.656945,-79.424911",5b3d62c9270ee7002c7de12e,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Paradise Grapevine,"841 Bloor St W (Shaw), Toronto ON M6G 1M3",Toronto,CA,0.9602400785442151,8.8
