lat-long,category_name,categories,name,latitude,longitude,address,city,country,rating
"43.657763, -79.389165",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",The Oud & The Fuzz,43.6532,-79.39974,"['21 Kensington Avenue', 'Toronto, ON M5T 2J8', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Grand Cru Deli,43.64907,-79.39168,"['304 Richmond St W', 'Toronto, ON M5V 1X2', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Kōjin,43.64933018157421,-79.38639829999917,"['190 University Ave', 'Toronto, ON M5H 0A3', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",venues,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",The Fifth & Terrace,43.6493079440937,-79.3893122699059,"['225 Richmond Street W', 'Suite 501b', 'Toronto, ON M5V 1W2', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",theater,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Buddies In Bad Times Theatre,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",Toronto,CA,4.0
"43.657763, -79.389165",poolhalls,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Pegasus On Church,43.6651115,-79.3804169,"['489B Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",speakeasies,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",After Seven,43.651806888628094,-79.39063724130392,"['50 McCaul Street', 'Toronto, ON M5T 0B6', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",international,"[{'alias': 'international', 'title': 'International'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",Teller's Bar and Lounge,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Ration Beverley,43.64942,-79.39203,"['335 Queen Street', 'Toronto, ON M5V 2A1', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",Piccolo Caffe E Vino,43.648050973375135,-79.39012375952454,"['111 John St', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Volo,43.66556,-79.38555,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']",Toronto,CA,4.5
"43.656729, -79.382736",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Page One,43.657853,-79.376254,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Bar St Lo,43.64877731740916,-79.3721586490738,"['26 Market Street', 'Toronto, ON M5E 1M6', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Melrose On Adelaide,43.64815,-79.38988,"['300 - 270 Adelaide Strret W', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",CC Lounge & Whisky Bar,43.64788,-79.37438,"['45 Front Street E', 'Toronto, ON M5E 1B3', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Grand Cru Deli,43.64907,-79.39168,"['304 Richmond St W', 'Toronto, ON M5V 1X2', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Dukes Refresher,43.6485525,-79.3729104,"['73 Front Street East', 'Toronto, ON M5E 1B8', 'Canada']",Toronto,CA,4.0
"43.656729, -79.382736",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Kōjin,43.64933018157421,-79.38639829999917,"['190 University Ave', 'Toronto, ON M5H 0A3', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Paradise Grapevine,43.66227,-79.42338,"['841 Bloor Street W', 'Toronto, ON M6G 1M3', 'Canada']",Toronto,CA,5.0
"43.664467, -79.414783",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Midnight Market,43.65682,-79.40733,"['434 College St', 'Toronto, ON M5T 1S9', 'Canada']",Toronto,CA,5.0
"43.664467, -79.414783",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Mallo,43.6646307,-79.4107376,"['785  Bathurst Street', 'Toronto, ON M5R 3G3', 'Canada']",Toronto,CA,5.0
"43.664467, -79.414783",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Christie Pits Pub,43.6626223,-79.4227446,"['814 Bloor Street W', 'Toronto, ON M6G 1M1', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Civil Liberties,43.662099,-79.4251403,"['878 Bloor Street W', 'Toronto, ON M6G 1M2', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",gastropubs,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Her Father's Cider Bar & Kitchen,43.66232,-79.40453,"['119 Harbord Street', 'Toronto, ON M5S 1G7', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Miracle,43.6618599,-79.42497569999999,"['875 Bloor Street W', 'Second Floor', 'Toronto, ON M6G 1M4', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",Mapo Pocha Soju Bar,43.6640448,-79.41676136022515,"['680 Bloor Street W', 'Toronto, ON M6G 1L2', 'Canada']",Toronto,CA,5.0
"43.664467, -79.414783",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]",The Annex Commons,43.66549,-79.40756,"['296 Brunswick Ave', 'Toronto, ON M5S 2M7', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Bangarang,43.65589,-79.41199,"['552 College Street', 'Toronto, ON M6G 1B1', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",El Pocho Antojitos Bar,43.66963,-79.41338,"['2 Follis Avenue', 'Toronto, ON M6G 1S3', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",The Dog and Tiger Kitchen and Bar,43.65549,-79.41142,"['537 College St', 'Toronto, ON M6G 1A9', 'Canada']",Toronto,CA,4.5
"43.664467, -79.414783",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Stray,43.6559472442801,-79.4110082834959,"['532 College Street', 'Toronto, ON M6G 1A6', 'Canada']",Toronto,CA,5.0
"43.664467, -79.414783",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",LoPan,43.65574,-79.4098,"['503 College Street', 'Toronto, ON M6G 1A5', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Northwood,43.66248,-79.42204,"['815 W Bloor Street', 'Toronto, ON M6G 1M1', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Mrs. Robinson,43.65563,-79.41305,"['574 College St', 'Toronto, ON M6G 1B3', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Voodoo Child,43.65714,-79.40552,"['388 College Street', 'Toronto, ON M5T 1S7', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ANNEX,43.665157,-79.410658,"['559 Bloor St W', 'Toronto, ON M5S 1Y6', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",Insomnia Restaurant & Lounge,43.665961,-79.411003,"['563 Bloor Street W', 'Toronto, ON M5S 1Y6', 'Canada']",Toronto,CA,4.0
"43.664467, -79.414783",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'lounges', 'title': 'Lounges'}]",Slanted Door,43.66585,-79.40892,"['442 Bloor Street W', 'Toronto, ON M5S 1X8', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",spanish,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",El Tenedor,43.67512,-79.38837,"['909 Yonge St', 'Toronto, ON M4W 2H2', 'Canada']",Toronto,CA,5.0
"43.675492, -79.388858",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",Scaramouche Restaurant Pasta Bar & Grill,43.68155,-79.39991,"['1 Benvenuto Place', 'Toronto, ON M4V 2L1', 'Canada']",Toronto,CA,4.5
"43.675492, -79.388858",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Big 3 Detroit Style Pizza,43.66702,-79.38121,"['555 Church Street', 'Toronto, ON M4Y 2E2', 'Canada']",Toronto,CA,5.0
"43.675492, -79.388858",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",156 Cumberland,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.5
"43.675492, -79.388858",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",C Suite,43.67028852994484,-79.39211077988148,"['126A Cumberland Street', 'Suite C', 'Toronto, ON M5R 1A6', 'Canada']",Toronto,CA,5.0
"43.675492, -79.388858",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",Opus Restaurant,43.66921,-79.3972299,"['37 Prince Arthur Avenue', 'Toronto, ON M5R 1B2', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Alobar Yorkville,43.6699967,-79.3936512,"['57A-162 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.6668345,-79.3779253,"['515 Jarvis Street', 'Toronto, ON M4Y 2H7', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Storm Crow Manor,43.6667489584503,-79.3816431239247,"['580 Church Street', 'Toronto, ON M4Y 2E5', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",Boxcar Social,43.6817331,-79.3914824,"['1208 Yonge Street', 'Toronto, ON M4T 1W1', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Enigma,43.6688888,-79.3906134,"['23 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Maison Selby,43.6712727802952,-79.37660004670653,"['592 Sherbourne Street', 'Toronto, ON M4X 1L4', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",Dalbam,43.669914,-79.383017,"['640 Church Street', 'Toronto, ON M4W 3T5', 'Canada']",Toronto,CA,5.0
"43.675492, -79.388858",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Public School,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Su Karaoke Bar,43.667939,-79.385662,"['649 Yonge Street', 'Floor 2', 'Toronto, ON M4Y 1Z9', 'Canada']",Toronto,CA,5.0
"43.675492, -79.388858",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",Playa Cabana,43.6759577692695,-79.4011840224266,"['111 Dupont Street', 'Toronto, ON M5R 1V4', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",bistros,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Joni Restaurant,43.66919,-79.39471,"['4 Avenue Road', 'Park Hyatt', 'Toronto, ON M5R 2E8', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'korean', 'title': 'Korean'}]",Ehwa J Bar,43.667825,-79.385215,"['16 Isabella Street', 'Toronto, ON M4Y 2A1', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Mimi Chinese,43.67411,-79.3982,"['265 Davenport Road', 'Toronto, ON M5R 1J9', 'Canada']",Toronto,CA,4.0
"43.675492, -79.388858",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",The Diner's Corner,43.6682708024309,-79.386226348579,"['714 Yonge street', 'Toronto, ON M4Y 2B3', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",spanish,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",El Tenedor,43.67512,-79.38837,"['909 Yonge St', 'Toronto, ON M4W 2H2', 'Canada']",Toronto,CA,5.0
"43.674991, -79.396273",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",Madam Boeuf And Flea,43.67524,-79.40636,"['252 Dupont Street', 'Toronto, ON M5R 1V7', 'Canada']",Toronto,CA,4.5
"43.674991, -79.396273",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",Scaramouche Restaurant Pasta Bar & Grill,43.68155,-79.39991,"['1 Benvenuto Place', 'Toronto, ON M4V 2L1', 'Canada']",Toronto,CA,4.5
"43.674991, -79.396273",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",156 Cumberland,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.5
"43.674991, -79.396273",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Haute Coffee,43.67562990990601,-79.40273767055231,"['153 Dupont Street', 'Toronto, ON M5R 1V5', 'Canada']",Toronto,CA,4.5
"43.674991, -79.396273",mideastern,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",FET ZUN,43.67524,-79.40636,"['252 Dupont St', 'Toronto, ON M5R 1V7', 'Canada']",Toronto,CA,4.5
"43.674991, -79.396273",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",C Suite,43.67028852994484,-79.39211077988148,"['126A Cumberland Street', 'Suite C', 'Toronto, ON M5R 1A6', 'Canada']",Toronto,CA,5.0
"43.674991, -79.396273",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",Opus Restaurant,43.66921,-79.3972299,"['37 Prince Arthur Avenue', 'Toronto, ON M5R 1B2', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Alobar Yorkville,43.6699967,-79.3936512,"['57A-162 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",Boxcar Social,43.6817331,-79.3914824,"['1208 Yonge Street', 'Toronto, ON M4T 1W1', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Enigma,43.6688888,-79.3906134,"['23 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Public School,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Su Karaoke Bar,43.667939,-79.385662,"['649 Yonge Street', 'Floor 2', 'Toronto, ON M4Y 1Z9', 'Canada']",Toronto,CA,5.0
"43.674991, -79.396273",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",Playa Cabana,43.6759577692695,-79.4011840224266,"['111 Dupont Street', 'Toronto, ON M5R 1V4', 'Canada']",Toronto,CA,4.0
"43.674991, -79.396273",bistros,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Joni Restaurant,43.66919,-79.39471,"['4 Avenue Road', 'Park Hyatt', 'Toronto, ON M5R 2E8', 'Canada']",Toronto,CA,4.0
